2024-04-02 16:37:24.775840	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2Fea2ae398-47d3-468c-9395-3505d9d6e2dd%2F&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR067ZDE/	ENCSR067ZDE	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me2-mouse/	H3K4me2	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl forebrain tissue embryo (11.5 days)	forebrain	GEO:GSE82398	H3K4me2 ChIP-seq on embryonic 11.5 day (e11.5) mouse forebrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF001ZSZ/,/files/ENCFF001ZTC/,/files/ENCFF497HCD/,/files/ENCFF593DDG/,/files/ENCFF043NDN/,/files/ENCFF439HZV/,/files/ENCFF140WFO/,/files/ENCFF573CCA/,/files/ENCFF777VXY/,/files/ENCFF199KUJ/,/files/ENCFF824UKA/,/files/ENCFF700SJQ/,/files/ENCFF845FHM/,/files/ENCFF862XLG/,/files/ENCFF045ACO/,/files/ENCFF115MDA/,/files/ENCFF832LQW/,/files/ENCFF751HWL/,/files/ENCFF150FVO/,/files/ENCFF671RMT/,/files/ENCFF089SYA/,/files/ENCFF420QXG/,/files/ENCFF106DNK/,/files/ENCFF721ZKH/,/files/ENCFF382KXP/,/files/ENCFF162TBR/,/files/ENCFF713DZX/,/files/ENCFF947CAP/,/files/ENCFF189VWD/,/files/ENCFF136WUE/,/files/ENCFF405KXQ/,/files/ENCFF939MPC/,/files/ENCFF876VPA/,/files/ENCFF512SOA/,/files/ENCFF880WPO/,/files/ENCFF405JZZ/,/files/ENCFF486VPU/,/files/ENCFF546NBH/,/files/ENCFF047OVD/,/files/ENCFF153GMP/,/files/ENCFF915LAX/,/files/ENCFF335WYL/,/files/ENCFF396OYK/,/files/ENCFF085OJA/,/files/ENCFF799EDL/,/files/ENCFF348UHL/,/files/ENCFF070RRB/,/files/ENCFF289PKA/,/files/ENCFF008SCB/,/files/ENCFF588NIN/,/files/ENCFF421UQG/,/files/ENCFF616UQN/,/files/ENCFF488QYB/,/files/ENCFF294EMX/,/files/ENCFF975XLE/	/reference-epigenomes/ENCSR415TUB/,/organism-development-series/ENCSR788HHA/	ENCBS745VOM,ENCBS720JOH	1,2	1,2	ENCAB749UMK	Mus musculus	embryonic	11.5 days												/replicates/4e101f26-9036-4809-905c-ef5d6c728e53/,/replicates/26a479e3-7316-438d-a4fe-0786025d03df/,/replicates/5d61e219-e3f6-4a49-a5fd-cb118327ce2c/				
/experiments/ENCSR323NOC/	ENCSR323NOC	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me2-mouse/	H3K4me2	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl hindbrain tissue embryo (11.5 days)	hindbrain	GEO:GSE82601	H3K4me2 ChIP-seq on embryonic 11.5 day (e11.5) mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF001ZSW/,/files/ENCFF001ZTN/,/files/ENCFF634YHW/,/files/ENCFF982OPJ/,/files/ENCFF094WHF/,/files/ENCFF008SPF/,/files/ENCFF361MUD/,/files/ENCFF715BHK/,/files/ENCFF322ZZX/,/files/ENCFF196PPX/,/files/ENCFF694QAU/,/files/ENCFF205DBV/,/files/ENCFF694POR/,/files/ENCFF350YYV/,/files/ENCFF176UEZ/,/files/ENCFF247RWM/,/files/ENCFF922OAO/,/files/ENCFF497OEN/,/files/ENCFF463BWF/,/files/ENCFF423FQQ/,/files/ENCFF153JVH/,/files/ENCFF413ARE/,/files/ENCFF887WFQ/,/files/ENCFF471KHS/,/files/ENCFF131KFA/,/files/ENCFF200TQR/,/files/ENCFF882YOJ/,/files/ENCFF947FZZ/,/files/ENCFF007DRW/,/files/ENCFF613RKV/,/files/ENCFF010AAC/,/files/ENCFF104QUB/,/files/ENCFF193YXI/,/files/ENCFF768DOK/,/files/ENCFF171AAD/,/files/ENCFF053HBC/,/files/ENCFF890SGE/,/files/ENCFF491OIK/,/files/ENCFF276IPT/,/files/ENCFF755PCP/,/files/ENCFF628PIY/,/files/ENCFF145XVL/,/files/ENCFF713NBF/,/files/ENCFF352HKP/,/files/ENCFF257TIZ/,/files/ENCFF111EBI/,/files/ENCFF779GEK/,/files/ENCFF512CDH/,/files/ENCFF468VYZ/,/files/ENCFF006ECY/,/files/ENCFF225MZI/,/files/ENCFF835VQG/,/files/ENCFF304IIE/,/files/ENCFF753XIX/	/reference-epigenomes/ENCSR501OPC/,/organism-development-series/ENCSR375ITP/	ENCBS976DPO,ENCBS199NDR	2,1	1	ENCAB749UMK	Mus musculus	embryonic	11.5 days												/replicates/9afc610a-a3a6-4175-83ae-d0e72ebbeed8/,/replicates/dc1f6a81-a1b0-42f5-847f-cb5731dd559c/				
/experiments/ENCSR391WSS/	ENCSR391WSS	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me1-mouse/	H3K4me1	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NTac;B6NCrl/Lap midbrain tissue postnatal (0 days)	midbrain	GEO:GSE82656	H3K4me1 ChIP-seq on postnatal 0 day mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF001YZC/,/files/ENCFF001YZD/,/files/ENCFF041PKD/,/files/ENCFF156WKE/,/files/ENCFF231YBP/,/files/ENCFF040NOG/,/files/ENCFF918KVZ/,/files/ENCFF420JOC/,/files/ENCFF468RGT/,/files/ENCFF925TVQ/,/files/ENCFF058JDU/,/files/ENCFF147UMM/,/files/ENCFF987SYY/,/files/ENCFF652CAC/,/files/ENCFF961SGC/,/files/ENCFF788SGA/,/files/ENCFF081DQW/,/files/ENCFF370PVY/,/files/ENCFF098RSP/,/files/ENCFF282SYK/,/files/ENCFF159IDS/,/files/ENCFF602ZZK/,/files/ENCFF121TSC/,/files/ENCFF235PKC/,/files/ENCFF903IBK/,/files/ENCFF806GFH/,/files/ENCFF283ABU/,/files/ENCFF240LHC/,/files/ENCFF181BZI/,/files/ENCFF507QCI/,/files/ENCFF107IES/,/files/ENCFF862VOP/,/files/ENCFF144QWN/,/files/ENCFF143LAV/,/files/ENCFF445MZE/,/files/ENCFF746QCV/,/files/ENCFF115DXE/,/files/ENCFF309YFN/,/files/ENCFF131RED/,/files/ENCFF213BDW/,/files/ENCFF473EMM/,/files/ENCFF956FHM/,/files/ENCFF975LTJ/,/files/ENCFF672QZI/,/files/ENCFF920HJX/,/files/ENCFF270DRR/,/files/ENCFF226JWK/,/files/ENCFF339TOH/,/files/ENCFF495GMM/,/files/ENCFF138DWG/,/files/ENCFF780NJZ/,/files/ENCFF459YZK/,/files/ENCFF206TDZ/,/files/ENCFF584TOT/	/organism-development-series/ENCSR293CIT/,/reference-epigenomes/ENCSR022KAT/	ENCBS555AAA,ENCBS039AAA	2,1	1	ENCAB000ADX	Mus musculus	postnatal	0 days												/replicates/24d4727d-4bd1-481e-a1b6-ffea581a1cfd/,/replicates/efbaccbc-e77f-44ff-83a1-6d826d4861ff/				
/experiments/ENCSR088UKA/	ENCSR088UKA	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K27ac-mouse/	H3K27ac	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl midbrain tissue embryo (11.5 days)	midbrain	SCREEN-mm10:C57BL/6_midbrain_embryo_11.5_days,GEO:GSE82417	H3K27ac ChIP-seq on embryonic 11.5 day (e11.5) mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF001ZRP/,/files/ENCFF001ZRQ/,/files/ENCFF289GXU/,/files/ENCFF139KVM/,/files/ENCFF921OYZ/,/files/ENCFF269WDY/,/files/ENCFF213YMZ/,/files/ENCFF896WTI/,/files/ENCFF922YWO/,/files/ENCFF204MQC/,/files/ENCFF642FQA/,/files/ENCFF557ANF/,/files/ENCFF133QNR/,/files/ENCFF086WTH/,/files/ENCFF289SED/,/files/ENCFF080VOT/,/files/ENCFF261GSE/,/files/ENCFF253PUS/,/files/ENCFF912VRL/,/files/ENCFF182UHB/,/files/ENCFF507OJW/,/files/ENCFF420SSZ/,/files/ENCFF004ZKP/,/files/ENCFF435PKC/,/files/ENCFF454NAE/,/files/ENCFF778NBN/,/files/ENCFF762GGS/,/files/ENCFF081VJP/,/files/ENCFF869TFM/,/files/ENCFF777CAZ/,/files/ENCFF649OYV/,/files/ENCFF270VDB/,/files/ENCFF847OYS/,/files/ENCFF230FQZ/,/files/ENCFF566DFK/,/files/ENCFF653ZYQ/,/files/ENCFF275YGG/,/files/ENCFF708PIX/,/files/ENCFF251ZNB/,/files/ENCFF038CGU/,/files/ENCFF077PIK/,/files/ENCFF976UAN/,/files/ENCFF424AJT/,/files/ENCFF035QVW/,/files/ENCFF894VAK/,/files/ENCFF276LGZ/,/files/ENCFF544ADZ/,/files/ENCFF566DIZ/,/files/ENCFF863CPQ/,/files/ENCFF211EFI/,/files/ENCFF257MEB/,/files/ENCFF650WFB/,/files/ENCFF932NKN/,/files/ENCFF620YTY/	/organism-development-series/ENCSR569XJD/,/reference-epigenomes/ENCSR843IAS/	ENCBS228OBS,ENCBS802FTI	1,2	1	ENCAB943WPC	Mus musculus	embryonic	11.5 days												/replicates/a15dde5b-0f89-4200-8d5d-cb020fbf2f7b/,/replicates/67278652-8dbc-4f4e-997d-ff212fb7e2d4/				
/experiments/ENCSR691NQH/	ENCSR691NQH	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K27ac-mouse/	H3K27ac	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl forebrain tissue embryo (15.5 days)	forebrain	SCREEN-mm10:C57BL/6_forebrain_embryo_15.5_days,GEO:GSE82884	H3K27ac ChIP-seq on embryonic 15.5 day mouse forebrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF454VLS/,/files/ENCFF397QZC/,/files/ENCFF712BCY/,/files/ENCFF236LMZ/,/files/ENCFF186SQH/,/files/ENCFF250RIZ/,/files/ENCFF246YXS/,/files/ENCFF129FJM/,/files/ENCFF636JWW/,/files/ENCFF934HHT/,/files/ENCFF847CBH/,/files/ENCFF494ZFK/,/files/ENCFF223IXH/,/files/ENCFF432RYV/,/files/ENCFF928VWW/,/files/ENCFF991LSA/,/files/ENCFF836MLE/,/files/ENCFF051NIF/,/files/ENCFF952NHF/,/files/ENCFF608YNE/,/files/ENCFF236VKK/,/files/ENCFF761HMI/,/files/ENCFF692WUH/,/files/ENCFF958JLP/,/files/ENCFF640GKJ/,/files/ENCFF430QEN/,/files/ENCFF452QNB/,/files/ENCFF556BJW/,/files/ENCFF034RLI/,/files/ENCFF634MTU/,/files/ENCFF499FHB/,/files/ENCFF638ZJQ/,/files/ENCFF547PUC/,/files/ENCFF440SCC/,/files/ENCFF366XXD/,/files/ENCFF484IHT/,/files/ENCFF737XFA/,/files/ENCFF802YED/,/files/ENCFF969XWP/,/files/ENCFF093RKN/,/files/ENCFF823LSB/,/files/ENCFF032MLV/,/files/ENCFF666TYR/,/files/ENCFF652VSR/,/files/ENCFF154FPT/,/files/ENCFF947SXO/,/files/ENCFF364SIA/,/files/ENCFF757JWA/,/files/ENCFF439JBX/,/files/ENCFF387RNF/,/files/ENCFF820HDW/,/files/ENCFF591AFQ/,/files/ENCFF109VVL/,/files/ENCFF433OHF/	/organism-development-series/ENCSR465WWW/,/reference-epigenomes/ENCSR438IXZ/	ENCBS841GER,ENCBS811RMD	2,1	1	ENCAB943WPC	Mus musculus	embryonic	15.5 days												/replicates/f794883f-3f0c-4030-94da-e2f4274dc60b/,/replicates/c068f116-b426-4990-8272-eaebc208de7f/				
/experiments/ENCSR449EUZ/	ENCSR449EUZ	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me1-mouse/	H3K4me1	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl midbrain tissue embryo (15.5 days)	midbrain	GEO:GSE82703	H3K4me1 ChIP-seq on embryonic 15.5 day mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF017RTP/,/files/ENCFF943EUQ/,/files/ENCFF265WOP/,/files/ENCFF785UBI/,/files/ENCFF257XWZ/,/files/ENCFF101MDC/,/files/ENCFF371HTA/,/files/ENCFF537UBF/,/files/ENCFF082AZL/,/files/ENCFF865HIQ/,/files/ENCFF367RGY/,/files/ENCFF765AJO/,/files/ENCFF185ZFF/,/files/ENCFF985THB/,/files/ENCFF922DIT/,/files/ENCFF007LQQ/,/files/ENCFF536TMS/,/files/ENCFF968MDL/,/files/ENCFF583IMF/,/files/ENCFF889CXW/,/files/ENCFF526EGV/,/files/ENCFF190ZOW/,/files/ENCFF551AXC/,/files/ENCFF280EUB/,/files/ENCFF555EBD/,/files/ENCFF421SZS/,/files/ENCFF475DZG/,/files/ENCFF254BXJ/,/files/ENCFF903HNE/,/files/ENCFF852DFQ/,/files/ENCFF763NWK/,/files/ENCFF828NOP/,/files/ENCFF639MSS/,/files/ENCFF833YTL/,/files/ENCFF568RKB/,/files/ENCFF859RLS/,/files/ENCFF048NDR/,/files/ENCFF737EHA/,/files/ENCFF303ZZF/,/files/ENCFF812YEK/,/files/ENCFF944UDA/,/files/ENCFF005RYY/,/files/ENCFF862JWX/,/files/ENCFF913BPC/,/files/ENCFF445RMV/,/files/ENCFF169CMC/,/files/ENCFF708XNV/,/files/ENCFF131OOM/,/files/ENCFF272ATA/,/files/ENCFF613OYF/,/files/ENCFF642GKZ/,/files/ENCFF039QEC/,/files/ENCFF198XMN/,/files/ENCFF997BZU/	/organism-development-series/ENCSR293CIT/,/reference-epigenomes/ENCSR453LDG/	ENCBS381PEJ,ENCBS190ETJ	2,1	1	ENCAB027VOE	Mus musculus	embryonic	15.5 days												/replicates/f49cfb5a-7270-4447-bb92-4ee338497a4e/,/replicates/824b449e-ef5b-4b42-b919-dbba3ca46092/				
/experiments/ENCSR721MSV/	ENCSR721MSV	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K9ac-mouse/	H3K9ac	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NTac;B6NCrl/Lap hindbrain tissue postnatal (0 days)	hindbrain	GEO:GSE82903	H3K9ac ChIP-seq on postnatal 0 day mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002AOV/,/files/ENCFF002AOZ/,/files/ENCFF437PSC/,/files/ENCFF687ALP/,/files/ENCFF532TXG/,/files/ENCFF941BCA/,/files/ENCFF719ZSJ/,/files/ENCFF665OYW/,/files/ENCFF059TBX/,/files/ENCFF844TFC/,/files/ENCFF919JNI/,/files/ENCFF105JVS/,/files/ENCFF992FLL/,/files/ENCFF262ARI/,/files/ENCFF224MNK/,/files/ENCFF428XYN/,/files/ENCFF491IDU/,/files/ENCFF087EUA/,/files/ENCFF913FSN/,/files/ENCFF734OHU/,/files/ENCFF300HPE/,/files/ENCFF334ZFR/,/files/ENCFF517ESO/,/files/ENCFF937KAV/,/files/ENCFF806KCU/,/files/ENCFF412YUK/,/files/ENCFF339TDI/,/files/ENCFF918DWP/,/files/ENCFF622GNJ/,/files/ENCFF990QQC/,/files/ENCFF235IFF/,/files/ENCFF533TCH/,/files/ENCFF928ZCE/,/files/ENCFF638WTR/,/files/ENCFF479FVK/,/files/ENCFF857PUK/,/files/ENCFF428YMO/,/files/ENCFF902UAB/,/files/ENCFF313TBN/,/files/ENCFF687DTC/,/files/ENCFF846JJR/,/files/ENCFF411DQU/,/files/ENCFF931JEC/,/files/ENCFF881PXQ/,/files/ENCFF886NLW/,/files/ENCFF629ADW/,/files/ENCFF418KQY/,/files/ENCFF905QWY/,/files/ENCFF889CFC/,/files/ENCFF031MCX/,/files/ENCFF705UIH/,/files/ENCFF147FFH/,/files/ENCFF069TGN/,/files/ENCFF496FFX/	/reference-epigenomes/ENCSR803VSL/,/organism-development-series/ENCSR341RKY/	ENCBS556AAA,ENCBS040AAA	2,1	1	ENCAB000ANM	Mus musculus	postnatal	0 days												/replicates/886f4621-2be2-46aa-9b49-95f30a956755/,/replicates/5b93eb5e-eac2-47c3-a7da-4513bc690f41/				
/experiments/ENCSR948VPV/	ENCSR948VPV	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K9me3-mouse/	H3K9me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NTac;B6NCrl/Lap midbrain tissue embryo (14.5 days)	midbrain	GEO:GSE83038	H3K9me3 ChIP-seq on embryonic 14.5 day mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002DQF/,/files/ENCFF002DQG/,/files/ENCFF002DQH/,/files/ENCFF002DQI/,/files/ENCFF002DQL/,/files/ENCFF084SRA/,/files/ENCFF499OOT/,/files/ENCFF195GRX/,/files/ENCFF082VOJ/,/files/ENCFF104DDM/,/files/ENCFF831UBU/,/files/ENCFF397SCE/,/files/ENCFF629GSZ/,/files/ENCFF337UGW/,/files/ENCFF899CJS/,/files/ENCFF783VGU/,/files/ENCFF201UEQ/,/files/ENCFF715XWX/,/files/ENCFF799NLK/,/files/ENCFF215EST/,/files/ENCFF834OGD/,/files/ENCFF337WSS/,/files/ENCFF569OQG/,/files/ENCFF912DOB/,/files/ENCFF321LZQ/,/files/ENCFF761JXO/,/files/ENCFF807LXZ/,/files/ENCFF802PJZ/,/files/ENCFF433VXP/,/files/ENCFF513QBU/,/files/ENCFF334IQZ/,/files/ENCFF749OLH/,/files/ENCFF463LLV/,/files/ENCFF475PCZ/,/files/ENCFF800CGX/,/files/ENCFF543VUP/,/files/ENCFF966CDF/,/files/ENCFF403PZQ/,/files/ENCFF589QTV/,/files/ENCFF946QOC/,/files/ENCFF842HBI/,/files/ENCFF787TVF/,/files/ENCFF334HEQ/,/files/ENCFF842SZK/,/files/ENCFF872USE/,/files/ENCFF567XSA/,/files/ENCFF764ZJH/,/files/ENCFF843HVP/,/files/ENCFF501SNL/,/files/ENCFF318NLW/,/files/ENCFF694CVN/,/files/ENCFF223HPW/,/files/ENCFF811QJS/,/files/ENCFF829COK/,/files/ENCFF556WIJ/,/files/ENCFF868BJE/,/files/ENCFF548DKV/	/organism-development-series/ENCSR153GWK/,/reference-epigenomes/ENCSR649KUM/	ENCBS003AAA,ENCBS015AAA	1,2	1,2,3	ENCAB929ZIJ	Mus musculus	embryonic	14.5 days												/replicates/cf9f1ac9-0b00-4b8d-a452-d9b471df03c2/,/replicates/a65b60ef-8183-434a-b91c-d7c95af02910/,/replicates/40e15d14-6806-49c6-9f77-dc5587d5d407/,/replicates/0f6d48ea-1f3b-4e2b-8ac9-0fa28638ac47/,/replicates/eac6d821-6456-4518-af43-ad02942f3e38/				
/experiments/ENCSR308TAV/	ENCSR308TAV	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K27me3-mouse/	H3K27me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NTac;B6NCrl/Lap hindbrain tissue postnatal (0 days)	hindbrain	GEO:GSE82586	H3K27me3 ChIP-seq on postnatal 0 day mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002AGW/,/files/ENCFF002AHC/,/files/ENCFF416ZTT/,/files/ENCFF651IFB/,/files/ENCFF914HIT/,/files/ENCFF743HCG/,/files/ENCFF437NDN/,/files/ENCFF517NGE/,/files/ENCFF794VDW/,/files/ENCFF323UHX/,/files/ENCFF084WTV/,/files/ENCFF811NZX/,/files/ENCFF408WQE/,/files/ENCFF971XMH/,/files/ENCFF182KLF/,/files/ENCFF550SFR/,/files/ENCFF739LYN/,/files/ENCFF740POP/,/files/ENCFF979VDV/,/files/ENCFF837IMP/,/files/ENCFF791FHZ/,/files/ENCFF685NLF/,/files/ENCFF895HAZ/,/files/ENCFF509VUN/,/files/ENCFF707VXD/,/files/ENCFF614LMM/,/files/ENCFF241YSK/,/files/ENCFF025RIX/,/files/ENCFF544CTS/,/files/ENCFF879HFQ/,/files/ENCFF870XGD/,/files/ENCFF113MEX/,/files/ENCFF984UBA/,/files/ENCFF015FDX/,/files/ENCFF156SIF/,/files/ENCFF953WTE/,/files/ENCFF634TDI/,/files/ENCFF298PYM/,/files/ENCFF288FZO/,/files/ENCFF014BZV/,/files/ENCFF407HZF/,/files/ENCFF593XCB/,/files/ENCFF166PTL/,/files/ENCFF303ZLA/,/files/ENCFF207BAI/,/files/ENCFF831TNL/,/files/ENCFF409EZL/,/files/ENCFF303YPP/,/files/ENCFF923DOV/,/files/ENCFF296RCO/,/files/ENCFF301ZAK/,/files/ENCFF318NLE/,/files/ENCFF096MVT/,/files/ENCFF795LPB/,/files/ENCFF209ZVH/	/organism-development-series/ENCSR720XEH/,/reference-epigenomes/ENCSR803VSL/	ENCBS556AAA,ENCBS040AAA	2,1	1,2	ENCAB723WFC	Mus musculus	postnatal	0 days												/replicates/8536815a-cec4-46aa-b75f-b4836ffd79c7/,/replicates/d7ec6d19-3ccd-45b6-8ca6-26f47938e428/,/replicates/972dfdad-3ea0-45f3-b27a-cdcc23733c54/				
/experiments/ENCSR678FIT/	ENCSR678FIT	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me1-mouse/	H3K4me1	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl midbrain tissue embryo (16.5 days)	midbrain	GEO:GSE82874	H3K4me1 ChIP-seq on embryonic 16.5 day mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF926URZ/,/files/ENCFF919IQP/,/files/ENCFF593LFI/,/files/ENCFF532WDX/,/files/ENCFF402XEN/,/files/ENCFF550NLY/,/files/ENCFF211KII/,/files/ENCFF008IUA/,/files/ENCFF426ZKL/,/files/ENCFF782EYS/,/files/ENCFF549HFH/,/files/ENCFF133UZI/,/files/ENCFF225KAB/,/files/ENCFF099FYL/,/files/ENCFF338IPH/,/files/ENCFF850IFQ/,/files/ENCFF112RVX/,/files/ENCFF710NRK/,/files/ENCFF425ZMA/,/files/ENCFF863JVM/,/files/ENCFF015PFZ/,/files/ENCFF454TDL/,/files/ENCFF671TRH/,/files/ENCFF877ZBQ/,/files/ENCFF664NZC/,/files/ENCFF436ACU/,/files/ENCFF138MEA/,/files/ENCFF856LUG/,/files/ENCFF524HFA/,/files/ENCFF907RJA/,/files/ENCFF594CTH/,/files/ENCFF508PMP/,/files/ENCFF820KYB/,/files/ENCFF050XMU/,/files/ENCFF342RVM/,/files/ENCFF827KON/,/files/ENCFF298SER/,/files/ENCFF712RNC/,/files/ENCFF310IAW/,/files/ENCFF326ZVF/,/files/ENCFF789XDO/,/files/ENCFF819EPU/,/files/ENCFF197QIH/,/files/ENCFF871LWZ/,/files/ENCFF896CLU/,/files/ENCFF233AQK/,/files/ENCFF325CFF/,/files/ENCFF026VLG/,/files/ENCFF858AVP/,/files/ENCFF952QFG/,/files/ENCFF596TLR/,/files/ENCFF602ORM/,/files/ENCFF631LHM/,/files/ENCFF357MNY/,/files/ENCFF460WRG/	/organism-development-series/ENCSR293CIT/,/reference-epigenomes/ENCSR483SIP/	ENCBS684MLE,ENCBS463JSE	1,2	1,2	ENCAB027VOE	Mus musculus	embryonic	16.5 days												/replicates/19864eed-f16f-4837-9978-fb62865f1e7e/,/replicates/ce00b06f-ac80-46df-9e19-c259853160d2/,/replicates/34661489-1aa6-4856-8868-4ab23f71b519/				
/experiments/ENCSR835BZO/	ENCSR835BZO	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me3-mouse/	H3K4me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl forebrain tissue embryo (13.5 days)	forebrain	SCREEN-mm10:C57BL/6_forebrain_embryo_13.5_days,GEO:GSE82966	H3K4me3 ChIP-seq on embryonic 13.5 day mouse forebrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF412SLM/,/files/ENCFF596BNN/,/files/ENCFF053SSJ/,/files/ENCFF435WKO/,/files/ENCFF547VEN/,/files/ENCFF765UUL/,/files/ENCFF802IRN/,/files/ENCFF166HXA/,/files/ENCFF441OUE/,/files/ENCFF887JUC/,/files/ENCFF443ICK/,/files/ENCFF390UJP/,/files/ENCFF425KAO/,/files/ENCFF389PES/,/files/ENCFF083KWV/,/files/ENCFF308DPL/,/files/ENCFF286EGT/,/files/ENCFF170IOM/,/files/ENCFF089DAZ/,/files/ENCFF273MPF/,/files/ENCFF119USK/,/files/ENCFF920CYN/,/files/ENCFF735ZTZ/,/files/ENCFF536ONO/,/files/ENCFF389OHZ/,/files/ENCFF542WEZ/,/files/ENCFF971KVR/,/files/ENCFF553RVF/,/files/ENCFF269TLE/,/files/ENCFF752ZGP/,/files/ENCFF501TSK/,/files/ENCFF744ERG/,/files/ENCFF145RKE/,/files/ENCFF314QNW/,/files/ENCFF008XLS/,/files/ENCFF938DCM/,/files/ENCFF768DWV/,/files/ENCFF111MXW/,/files/ENCFF079TUC/,/files/ENCFF178BNK/,/files/ENCFF621EXE/,/files/ENCFF269SRT/,/files/ENCFF254CRB/,/files/ENCFF582INW/,/files/ENCFF798ETE/,/files/ENCFF905DUR/,/files/ENCFF270VTA/,/files/ENCFF021WHJ/,/files/ENCFF814IJX/,/files/ENCFF269IQJ/,/files/ENCFF078RBX/,/files/ENCFF245KVH/,/files/ENCFF915VWM/,/files/ENCFF926VJI/	/organism-development-series/ENCSR155ZWW/,/reference-epigenomes/ENCSR911FIM/	ENCBS793ZRY,ENCBS273RVL	2,1	1	ENCAB610CEF	Mus musculus	embryonic	13.5 days												/replicates/098e9ad8-7626-4464-8c32-ea06fd9d974f/,/replicates/7773b5e2-b6b9-4f13-a8f3-f65a9b9d269c/				
